湖南 NR 湖 南 O O
罗桂英 NR 罗 英 B-InPERGazetteer O
， PU ， ， O O
结婚 VV 结 婚 O O
１０ CD １ ０ O O
年 M 年 年 O O
多 AD 多 多 O O
， PU ， ， O O
总是 AD 总 是 O O
最后 AD 最 后 O O
一 CD 一 一 O O
个 M 个 个 O O
上 LC 上 上 O O
饭桌 NN 饭 桌 O O
。 PU 。 。 O O
多 AD 多 多 O O
剩 VV 剩 剩 O O
多 AD 多 多 O O
吃 VV 吃 吃 O O
， PU ， ， O O
少 AD 少 少 O O
剩 VV 剩 剩 O O
少 AD 少 少 O O
吃 VV 吃 吃 O O
， PU ， ， O O
不 AD 不 不 O O
剩 VV 剩 剩 O O
不 AD 不 不 O O
吃 VV 吃 吃 O O
， PU ， ， O O
累月 AD 累 月 O O
经年 VV 经 年 O O
， PU ， ， O O
她 PN 她 她 O O
的 DEG 的 的 O O
胃 NN 胃 胃 O O
严重 AD 严 重 O O
损伤 VV 损 伤 O O
， PU ， ， O O
发病 VV 发 病 O O
时 LC 时 时 O O
腰 NN 腰 腰 O O
都 AD 都 都 O O
直 AD 直 直 O O
不 AD 不 不 O O
起来 VV 起 来 O O
。 PU 。 。 O O
我 PN 我 我 O O
问 VV 问 问 O O
她 PN 她 她 O O
为什么 AD 为 么 O O
总是 AD 总 是 O O
最后 AD 最 后 O O
一 CD 一 一 O O
个 M 个 个 O O
吃饭 NN 吃 饭 O O
。 PU 。 。 O O
她 PN 她 她 O O
说 VV 说 说 O O
， PU ， ， O O
孩子们 NN 孩 们 O O
要 VV 要 要 O O
上学 VV 上 学 O O
， PU ， ， O O
要 VV 要 要 O O
长 VV 长 长 O O
身体 NN 身 体 O O
， PU ， ， O O
婆婆 NN 婆 婆 O O
老 VA 老 老 O O
了 AS 了 了 O O
， PU ， ， O O
丈夫 NN 丈 夫 O O
要 VV 要 要 O O
干 VV 干 干 O O
重活 NN 重 活 O O
， PU ， ， O O
就 AD 就 就 O O
该 VV 该 该 O O
我 PN 我 我 O O
少 AD 少 少 O O
吃 VV 吃 吃 O O
。 PU 。 。 O O
说 VV 说 说 O O
这 DT 这 这 O O
话 NN 话 话 O O
时 LC 时 时 O O
， PU ， ， O O
罗桂英 NR 罗 英 B-InPERGazetteer O
平静 VA 平 静 O O
得 DER 得 得 O O
像 P 像 像 O O
山涧 NN 山 涧 O O
溪水 NN 溪 水 O O
。 PU 。 。 O O
就 AD 就 就 O O
在 P 在 在 O O
那 DT 那 那 O O
一 CD 一 一 O O
刻 M 刻 刻 O O
， PU ， ， O O
我 PN 我 我 O O
突然 AD 突 然 O O
明白 VV 明 白 O O
， PU ， ， O O
原来 AD 原 来 O O
母爱 NN 母 爱 O O
的 DEG 的 的 O O
伟大 NN 伟 大 O O
在于 VV 在 于 O O
付出 VV 付 出 O O
的 DEC 的 的 O O
不知不觉 VV 不 觉 O O
。 PU 。 。 O O
若 CS 若 若 O O
一 CD 一 一 O O
个 M 个 个 O O
人 NN 人 人 O O
付出 VV 付 出 O O
了 AS 了 了 O O
而 AD 而 而 O O
不 AD 不 不 O O
觉得 VV 觉 得 O O
已经 AD 已 经 O O
付出 VV 付 出 O O
， PU ， ， O O
就 AD 就 就 O O
不 AD 不 不 O O
会 VV 会 会 O O
为 P 为 为 O O
付出 VV 付 出 O O
估斤算两 VV 估 两 O O
， PU ， ， O O
也 AD 也 也 O O
便 AD 便 便 O O
不 AD 不 不 O O
会 VV 会 会 O O
对 P 对 对 O O
受益者 NN 受 者 O O
讨价 NN 讨 价 O O
还 AD 还 还 O O
价 NN 价 价 O O
。 PU 。 。 O O
这 PN 这 这 O O
便 AD 便 便 O O
是 VC 是 是 O O
母爱 NN 母 爱 O O
的 DEG 的 的 O O
伟大 JJ 伟 大 O O
和 CC 和 和 O O
无私 VA 无 私 O O
。 PU 。 。 O O
母爱 NN 母 爱 O O
伟大 VA 伟 大 O O
。 PU 。 。 O O
造物主 NN 造 主 O O
却 AD 却 却 O O
把 BA 把 把 O O
做 VV 做 做 O O
母亲 NN 母 亲 O O
的 DEC 的 的 O O
权利 NN 权 利 O O
让 VV 让 让 O O
女性 NN 女 性 O O
独享 VV 独 享 O O
， PU ， ， O O
能 VV 能 能 O O
为 P 为 为 O O
人母 NN 人 母 O O
， PU ， ， O O
是 VC 是 是 O O
一 CD 一 一 O O
种 M 种 种 O O
幸运 NN 幸 运 O O
。 PU 。 。 O O
纵使 AD 纵 使 O O
无 VE 无 无 O O
福为母 NN 福 母 O O
， PU ， ， O O
也 AD 也 也 O O
可以 VV 可 以 O O
付出 VV 付 出 O O
母亲 NN 母 亲 O O
般 VA 般 般 O O
的 DEC 的 的 O O
爱 NN 爱 爱 O O
。 PU 。 。 O O
５０年代 NT ５ 代 O O
， PU ， ， O O
内蒙古 NR 内 古 O O
草原 NN 草 原 O O
的 DEG 的 的 O O
母亲们 NN 母 们 O O
曾经 AD 曾 经 O O
养育 VV 养 育 O O
过 AS 过 过 O O
３０００ CD ３ ０ O O
名 M 名 名 O O
孤儿 NN 孤 儿 O O
。 PU 。 。 O O
８０年代 NT ８ 代 O O
， PU ， ， O O
浙江 NR 浙 江 O O
两 CD 两 两 O O
位 M 位 位 O O
老人 NN 老 人 O O
靠 VV 靠 靠 O O
捡 VV 捡 捡 O O
破烂 NN 破 烂 O O
养大 VV 养 大 O O
了 AS 了 了 O O
１３ CD １ ３ O O
个 M 个 个 O O
弃儿 NN 弃 儿 O O
。 PU 。 。 O O
天津 NR 天 津 O O
ＳＯＳ NR Ｓ Ｓ O O
儿童 NN 儿 童 O O
村 NN 村 村 O O
的 DEG 的 的 O O
妈妈们 NN 妈 们 O O
， PU ， ， O O
在 P 在 在 O O
临时 JJ 临 时 O O
家庭 NN 家 庭 O O
里 LC 里 里 O O
为 P 为 为 O O
孩子们 NN 孩 们 O O
缝缝补补 VV 缝 补 O O
。 PU 。 。 O O
还 AD 还 还 O O
有 VE 有 有 O O
弱智 VA 弱 智 O O
学校 NN 学 校 O O
的 DEG 的 的 O O
老师们 NN 老 们 O O
， PU ， ， O O
给 P 给 给 O O
孩子们 NN 孩 们 O O
洗脸 VV 洗 脸 O O
、 PU 、 、 O O
剪 VV 剪 剪 O O
指甲 NN 指 甲 O O
。 PU 。 。 O O
她们 PN 她 们 O O
付出 VV 付 出 O O
了 AS 了 了 O O
母亲 NN 母 亲 O O
般 VA 般 般 O O
的 DEC 的 的 O O
辛苦 NN 辛 苦 O O
。 PU 。 。 O O
爱 VV 爱 爱 O O
是 VC 是 是 O O
属于 VV 属 于 O O
社会 NN 社 会 O O
的 DEC 的 的 O O
， PU ， ， O O
母爱 NN 母 爱 O O
作为 VV 作 为 O O
爱 VV 爱 爱 O O
的 DEC 的 的 O O
崇高 JJ 崇 高 O O
形式 NN 形 式 O O
， PU ， ， O O
更 AD 更 更 O O
当 P 当 当 O O
属于 VV 属 于 O O
社会 NN 社 会 O O
。 PU 。 。 O O
母亲 NN 母 亲 O O
无私 VA 无 私 O O
地 DEV 地 地 O O
给 P 给 给 O O
社会 NN 社 会 O O
献出 VV 献 出 O O
了 AS 了 了 O O
爱 NN 爱 爱 O O
， PU ， ， O O
我们 PN 我 们 O O
更 AD 更 更 O O
该 VV 该 该 O O
用 VV 用 用 O O
爱 VV 爱 爱 O O
去 VV 去 去 O O
温暖 JJ 温 暖 O O
她们 PN 她 们 O O
的 DEG 的 的 O O
心 NN 心 心 O O
。 PU 。 。 O O
面对 VV 面 对 O O
我国 NN 我 国 O O
的 DEG 的 的 O O
一千万 CD 一 万 O O
贫困 JJ 贫 困 O O
母亲 NN 母 亲 O O
， PU ， ， O O
我们 PN 我 们 O O
每 DT 每 每 O O
个 M 个 个 O O
人 NN 人 人 O O
有 VE 有 有 O O
责任 NN 责 任 O O
和 CC 和 和 O O
义务 NN 义 务 O O
向 P 向 向 O O
她们 PN 她 们 O O
伸出 VV 伸 出 O O
援助 NN 援 助 O O
的 DEG 的 的 O O
手 NN 手 手 O O
。 PU 。 。 O O
母爱 NN 母 爱 O O
是 VC 是 是 O O
爱 VV 爱 爱 O O
的 DEC 的 的 O O
摇篮 NN 摇 篮 O O
。 PU 。 。 O O
我们 PN 我 们 O O
在 P 在 在 O O
母爱 NN 母 爱 O O
中 LC 中 中 O O
成长 VV 成 长 O O
身体 NN 身 体 O O
， PU ， ， O O
感受 VV 感 受 O O
爱 VV 爱 爱 O O
， PU ， ， O O
也 AD 也 也 O O
学会 VV 学 会 O O
了 AS 了 了 O O
爱 NN 爱 爱 O O
。 PU 。 。 O O
并 AD 并 并 O O
在 P 在 在 O O
这 DT 这 这 O O
种 M 种 种 O O
爱 NN 爱 爱 O O
的 DEG 的 的 O O
提示 NN 提 示 O O
和 CC 和 和 O O
牵引 VV 牵 引 O O
中 LC 中 中 O O
， PU ， ， O O
懂得 VV 懂 得 O O
应该 VV 应 该 O O
去 VV 去 去 O O
爱 VV 爱 爱 O O
他人 PN 他 人 O O
， PU ， ， O O
爱 VV 爱 爱 O O
社会 NN 社 会 O O
。 PU 。 。 O O
于是 AD 于 是 O O
， PU ， ， O O
我们 PN 我 们 O O
就 AD 就 就 O O
拥有 VV 拥 有 O O
了 AS 了 了 O O
一 CD 一 一 O O
份 M 份 份 O O
母爱 NN 母 爱 O O
般 VA 般 般 O O
的 DEC 的 的 O O
情怀 NN 情 怀 O O
。 PU 。 。 O O
黄晓红 NR 黄 红 B-InPERGazetteer O
１９９５年 NT １ 年 O O
７月 NT ７ 月 O O
６日 NT ６ 日 O O
， PU ， ， O O
家 NN 家 家 O O
住 VV 住 住 O O
广元市 NR 广 市 O O
朝天区 NR 朝 区 O O
的 DEG 的 的 O O
个体 NN 个 体 O O
营运 NN 营 运 O O
户 NN 户 户 O O
李建国 NR 李 国 B-InPERGazetteer O
以 P 以 以 O O
１６８００ CD １ ０ O O
元 M 元 元 O O
的 DEC 的 的 O O
价格 NN 价 格 O O
从 P 从 从 O O
他人 NN 他 人 O O
手 NN 手 手 O O
中 LC 中 中 O O
购得 VV 购 得 O O
长安 NR 长 安 O O
牌 NN 牌 牌 O O
微型 JJ 微 型 O O
小 JJ 小 小 O O
货车 NN 货 车 O O
一 CD 一 一 O O
辆 M 辆 辆 O O
。 PU 。 。 O O
购车 NN 购 车 O O
后 LC 后 后 O O
， PU ， ， O O
李 NR 李 李 O O
即 AD 即 即 O O
对 P 对 对 O O
该 DT 该 该 O O
车 NN 车 车 O O
进行 VV 进 行 O O
了 AS 了 了 O O
一 CD 一 一 O O
次 M 次 次 O O
大修 NN 大 修 O O
， PU ， ， O O
花去 VV 花 去 O O
修理费 NN 修 费 O O
３３３６ CD ３ ６ O O
? PU ? ? O O
９０ CD ９ ０ O O
元 M 元 元 O O
。 PU 。 。 O O
１９９５年 NT １ 年 O O
１０月 NT １ 月 O O
９日 NT ９ 日 O O
晚 NT 晚 晚 O O
， PU ， ， O O
李 NR 李 李 O O
将 BA 将 将 O O
这 DT 这 这 O O
辆 M 辆 辆 O O
尚 AD 尚 尚 O O
未 AD 未 未 O O
过户 VV 过 户 O O
的 DEC 的 的 O O
小 JJ 小 小 O O
货车 NN 货 车 O O
开进 VV 开 进 O O
了 AS 了 了 O O
广元市 NR 广 市 O O
长城 NR 长 城 O O
宾馆 NN 宾 馆 O O
。 PU 。 。 O O
李 NR 李 李 O O
交 VV 交 交 O O
了 AS 了 了 O O
３ CD ３ ３ O O
元 M 元 元 O O
停车费 NN 停 费 O O
， PU ， ， O O
但 AD 但 但 O O
该 VV 该 该 O O
宾馆 NN 宾 馆 O O
值班 NN 值 班 O O
人员 NN 人 员 O O
未 AD 未 未 O O
向 P 向 向 O O
李 NR 李 李 O O
出具 VV 出 具 O O
发票 NN 发 票 O O
。 PU 。 。 O O
之后 LC 之 后 O O
， PU ， ， O O
李 NR 李 李 O O
住进 VV 住 进 O O
长城 NR 长 城 O O
宾馆 NN 宾 馆 O O
。 PU 。 。 O O
第二 OD 第 二 O O
天 M 天 天 O O
早上 NT 早 上 O O
， PU ， ， O O
当 P 当 当 O O
李 NR 李 李 O O
准备 VV 准 备 O O
离开 VV 离 开 O O
宾馆 NN 宾 馆 O O
时 LC 时 时 O O
， PU ， ， O O
发现 VV 发 现 O O
车子 NN 车 子 O O
不见 VV 不 见 O O
了 AS 了 了 O O
。 PU 。 。 O O
该 DT 该 该 O O
宾馆 NN 宾 馆 O O
值班 NN 值 班 O O
人员 NN 人 员 O O
称 VV 称 称 O O
该 DT 该 该 O O
车 NN 车 车 O O
已 AD 已 已 O O
于 P 于 于 O O
凌晨 NT 凌 晨 O O
被 LB 被 被 O O
一 CD 一 一 O O
个 M 个 个 O O
穿 VV 穿 穿 O O
白 JJ 白 白 O O
衣服 NN 衣 服 O O
的 DEC 的 的 O O
人 NN 人 人 O O
用 P 用 用 O O
钥匙 NN 钥 匙 O O
打开 VV 打 开 O O
开走 VV 开 走 O O
。 PU 。 。 O O
李遂 NR 李 遂 O O
与 CC 与 与 O O
值班 NN 值 班 O O
人员 NN 人 员 O O
一道 AD 一 道 O O
向 P 向 向 O O
嘉陵 NR 嘉 陵 O O
派出所 NN 派 所 B-InPERGazetteer O
报案 VV 报 案 O O
， PU ， ， O O
但 AD 但 但 O O
该 DT 该 该 O O
案 NN 案 案 O O
至今 AD 至 今 O O
未 AD 未 未 O O
破 VV 破 破 O O
。 PU 。 。 O O
李 NR 李 李 O O
认为 VV 认 为 O O
其 PN 其 其 O O
车辆 NN 车 辆 O O
被盗 VV 被 盗 O O
是 VC 是 是 O O
由于 P 由 于 O O
宾馆 NN 宾 馆 O O
工作 NN 工 作 O O
人员 NN 人 员 O O
玩忽职守 NN 玩 守 O O
所 MSP 所 所 O O
致 VV 致 致 O O
， PU ， ， O O
遂 AD 遂 遂 O O
要求 VV 要 求 O O
宾馆 NN 宾 馆 O O
给予 VV 给 予 O O
赔偿 NN 赔 偿 O O
。 PU 。 。 O O
宾馆 NN 宾 馆 O O
则 AD 则 则 O O
以 P 以 以 O O
李建国 NR 李 国 B-InPERGazetteer O
当晚 NT 当 晚 O O
仅 AD 仅 仅 O O
交纳 VV 交 纳 O O
３ CD ３ ３ O O
元 M 元 元 O O
临时 JJ 临 时 O O
停车费 NN 停 费 O O
， PU ， ， O O
并 AD 并 并 O O
未 AD 未 未 O O
办理 VV 办 理 O O
任何 DT 任 何 O O
保管 NN 保 管 O O
手续 NN 手 续 O O
， PU ， ， O O
且 CC 且 且 O O
盗车人 NN 盗 人 O O
是 VC 是 是 O O
用 P 用 用 O O
钥匙 NN 钥 匙 O O
将 BA 将 将 O O
车 NN 车 车 O O
开走 VV 开 走 O O
的 DEC 的 的 O O
为由 VV 为 由 O O
， PU ， ， O O
明确 AD 明 确 O O
表示 VV 表 示 O O
不 AD 不 不 O O
承担 VV 承 担 O O
任何 DT 任 何 O O
民事 NN 民 事 O O
责任 NN 责 任 O O
。 PU 。 。 O O
双方 PN 双 方 O O
协商 VV 协 商 O O
未果 VV 未 果 O O
， PU ， ， O O
最后 AD 最 后 O O
只好 AD 只 好 O O
对簿公堂 VV 对 堂 O O
。 PU 。 。 O O
此 DT 此 此 O O
案 NN 案 案 O O
立即 AD 立 即 O O
受到 VV 受 到 O O
众多 JJ 众 多 O O
法律 NN 法 律 O O
工作者 NN 工 者 O O
和 CC 和 和 O O
当地 NN 当 地 O O
市民 NN 市 民 O O
的 DEG 的 的 O O
广泛 JJ 广 泛 O O
关注 NN 关 注 O O
， PU ， ， O O
并 CC 并 并 O O
引起 VV 引 起 O O
了 AS 了 了 O O
一 CD 一 一 O O
场 M 场 场 O O
有关 P 有 关 O O
停车费 NN 停 费 O O
的 DEG 的 的 O O
讨论 NN 讨 论 O O
。 PU 。 。 O O
有 VE 有 有 O O
人 NN 人 人 O O
认为 VV 认 为 O O
， PU ， ， O O
停车场 NN 停 场 O O
不 AD 不 不 O O
应 VV 应 应 O O
承担 VV 承 担 O O
赔偿 VV 赔 偿 O O
责任 NN 责 任 O O
。 PU 。 。 O O
理由 NN 理 由 O O
是 VC 是 是 O O
李建国 NR 李 国 B-InPERGazetteer O
所 MSP 所 所 O O
交 VV 交 交 O O
３ CD ３ ３ O O
元 M 元 元 O O
钱 NN 钱 钱 O O
不 AD 不 不 O O
属 VV 属 属 O O
保管费 NN 保 费 O O
， PU ， ， O O
而 AD 而 而 O O
是 VC 是 是 O O
车辆 NN 车 辆 O O
在 P 在 在 O O
一定 JJ 一 定 O O
时间 NN 时 间 O O
内 LC 内 内 O O
的 DEG 的 的 O O
场地 NN 场 地 O O
使用费 NN 使 费 O O
。 PU 。 。 O O
因为 P 因 为 O O
保管 VV 保 管 O O
费用 NN 费 用 O O
的 DEC 的 的 O O
收取 VV 收 取 O O
应 VV 应 应 O O
以 P 以 以 O O
车辆 NN 车 辆 O O
的 DEG 的 的 O O
价格 NN 价 格 O O
为 VC 为 为 O O
标准 NN 标 准 O O
， PU ， ， O O
而 AD 而 而 O O
停车场 NN 停 场 O O
通常 AD 通 常 O O
却 AD 却 却 O O
是 VC 是 是 O O
以 P 以 以 O O
车辆 NN 车 辆 O O
的 DEG 的 的 O O
大小 NN 大 小 O O
制定 VV 制 定 O O
收费 NN 收 费 O O
标准 NN 标 准 O O
， PU ， ， O O
即 AD 即 即 O O
大 JJ 大 大 O O
车 NN 车 车 O O
费用 NN 费 用 O O
高于 VV 高 于 O O
小 JJ 小 小 O O
车 NN 车 车 O O
。 PU 。 。 O O
显然 AD 显 然 O O
， PU ， ， O O
停车费 NN 停 费 O O
不 AD 不 不 O O
能 VV 能 能 O O
等同于 VV 等 于 O O
保管费 NN 保 费 O O
。 PU 。 。 O O
李 NR 李 李 O O
享有 VV 享 有 O O
停车 NN 停 车 O O
的 DEC 的 的 O O
权利 NN 权 利 O O
， PU ， ， O O
但 AD 但 但 O O
宾馆 NN 宾 馆 O O
却 AD 却 却 O O
无 VE 无 无 O O
看管 VV 看 管 O O
之 DEC 之 之 O O
义务 NN 义 务 O O
。 PU 。 。 O O
还 AD 还 还 O O
有 VE 有 有 O O
人 NN 人 人 O O
认为 VV 认 为 O O
停车场 NN 停 场 O O
应 VV 应 应 O O
承担 VV 承 担 O O
部分 CD 部 分 O O
赔偿 NN 赔 偿 O O
责任 NN 责 任 O O
。 PU 。 。 O O
理由 NN 理 由 O O
是 VC 是 是 O O
停车场 NN 停 场 O O
仅 AD 仅 仅 O O
收取 VV 收 取 O O
李 NR 李 李 O O
３ CD ３ ３ O O
元 M 元 元 O O
停车费 NN 停 费 O O
， PU ， ， O O
若 CS 若 若 O O
全 DT 全 全 O O
额 NN 额 额 O O
赔偿 NN 赔 偿 O O
显失 VV 显 失 O O
公平 NN 公 平 O O
， PU ， ， O O
故 AD 故 故 O O
建议 VV 建 议 O O
按 P 按 按 O O
情势 NN 情 势 O O
变更 VV 变 更 O O
原则 NN 原 则 O O
， PU ， ， O O
兼顾 VV 兼 顾 O O
商业 NN 商 业 O O
习惯 NN 习 惯 O O
变更 VV 变 更 O O
合同 NN 合 同 O O
， PU ， ， O O
由 P 由 由 O O
停车场 NN 停 场 O O
承担 VV 承 担 O O
相应 JJ 相 应 O O
赔偿 NN 赔 偿 O O
责任 NN 责 任 O O
。 PU 。 。 O O
法院 NN 法 院 O O
审理 VV 审 理 O O
后 LC 后 后 O O
认为 VV 认 为 O O
， PU ， ， O O
李建国 NR 李 国 B-InPERGazetteer O
将 AD 将 将 O O
小 JJ 小 小 O O
货车 NN 货 车 O O
停放 VV 停 放 O O
在 P 在 在 O O
广元市 NR 广 市 O O
长城 NR 长 城 O O
宾馆 NN 宾 馆 O O
停车场 NN 停 场 O O
内 LC 内 内 O O
， PU ， ， O O
并 AD 并 并 O O
交纳 VV 交 纳 O O
停车费 NN 停 费 O O
３ CD ３ ３ O O
元 M 元 元 O O
， PU ， ， O O
应 VV 应 应 O O
视为 VV 视 为 O O
他们 PN 他 们 O O
之间 LC 之 间 O O
达成 VV 达 成 O O
了 AS 了 了 O O
委托 VV 委 托 O O
保管 NN 保 管 O O
合同 NN 合 同 O O
， PU ， ， O O
双方 PN 双 方 O O
权利 NN 权 利 O O
义务 NN 义 务 O O
关系 NN 关 系 O O
也 AD 也 也 O O
随 P 随 随 O O
之 PN 之 之 O O
形成 VV 形 成 O O
。 PU 。 。 O O
一 CD 一 一 O O
方 NN 方 方 O O
支付 VV 支 付 O O
了 AS 了 了 O O
保管费 NN 保 费 O O
， PU ， ， O O
另 DT 另 另 O O
一 CD 一 一 O O
方 NN 方 方 O O
就 AD 就 就 O O
应 VV 应 应 O O
承担 VV 承 担 O O
保管 NN 保 管 O O
义务 NN 义 务 O O
。 PU 。 。 O O
广元市 NR 广 市 O O
长城 NR 长 城 O O
宾馆 NN 宾 馆 O O
由于 P 由 于 O O
工作 NN 工 作 O O
人员 NN 人 员 O O
疏忽 NN 疏 忽 O O
大意 VV 大 意 O O
， PU ， ， O O
保管 NN 保 管 O O
不善 VA 不 善 O O
， PU ， ， O O
致使 VV 致 使 O O
李建国 NR 李 国 B-InPERGazetteer O
车辆 NN 车 辆 O O
丢失 VV 丢 失 O O
， PU ， ， O O
根据 P 根 据 O O
经济 NN 经 济 O O
合同 NN 合 同 O O
法 NN 法 法 O O
第三十八 OD 第 八 O O
条 M 条 条 O O
规定 VV 规 定 O O
： PU ： ： O O
“ PU “ “ O O
货物 NN 货 物 O O
在 P 在 在 O O
储存 NN 储 存 O O
期间 NN 期 间 O O
， PU ， ， O O
由于 P 由 于 O O
保管 VV 保 管 O O
的 DEC 的 的 O O
不 AD 不 不 O O
善 VA 善 善 O O
而 MSP 而 而 O O
发生 VV 发 生 O O
货物 NN 货 物 O O
的 DEC 的 的 O O
灭失 NN 灭 失 O O
、 PU 、 、 O O
短少 NN 短 少 O O
、 PU 、 、 O O
变质 VV 变 质 O O
、 PU 、 、 O O
污染 NN 污 染 O O
、 PU 、 、 O O
损坏 VV 损 坏 O O
的 DEC 的 的 O O
， PU ， ， O O
（ PU （ （ O O
保管方 NN 保 方 O O
） PU ） ） O O
负责 VV 负 责 O O
赔偿 NN 赔 偿 O O
损失 NN 损 失 O O
。 PU 。 。 O O
” PU ” ” O O
由 P 由 由 O O
此 PN 此 此 O O
， PU ， ， O O
广元市 NR 广 市 O O
长城 NR 长 城 O O
宾馆 NN 宾 馆 O O
应 VV 应 应 O O
承担 VV 承 担 O O
赔偿 VV 赔 偿 O O
责任 NN 责 任 O O
。 PU 。 。 O O
该 DT 该 该 O O
宾馆 NN 宾 馆 O O
在 P 在 在 O O
承担 VV 承 担 O O
赔偿 VV 赔 偿 O O
责任 NN 责 任 O O
后 LC 后 后 O O
， PU ， ， O O
依据 P 依 据 O O
查明 VV 查 明 O O
的 DEC 的 的 O O
事实 NN 事 实 O O
真相 NN 真 相 O O
向 P 向 向 O O
造成 VV 造 成 O O
货车 NN 货 车 O O
丢失 VV 丢 失 O O
的 DEC 的 的 O O
直接 JJ 直 接 O O
责任者 NN 责 者 O O
主张 VV 主 张 O O
追偿 VV 追 偿 O O
的 DEC 的 的 O O
权利 NN 权 利 O O
， PU ， ， O O
则 AD 则 则 O O
不 AD 不 不 O O
在 P 在 在 O O
本 DT 本 本 O O
案 NN 案 案 O O
的 DEG 的 的 O O
处理 NN 处 理 O O
范畴 NN 范 畴 O O
之内 LC 之 内 O O
。 PU 。 。 O O
广元市 NR 广 市 O O
市中区 NR 市 区 O O
人民 NN 人 民 O O
法院 NN 法 院 O O
依法 AD 依 法 O O
一审 AD 一 审 O O
判决 VV 判 决 O O
广元市 NR 广 市 O O
长城 NR 长 城 O O
宾馆 NN 宾 馆 O O
赔偿 NN 赔 偿 O O
李建国 NR 李 国 B-InPERGazetteer O
购车费 NN 购 费 O O
、 PU 、 、 O O
汽车 NN 汽 车 O O
修理费 NN 修 费 O O
等 ETC 等 等 O O
共计 AD 共 计 O O
２０１３６ CD ２ ６ O O
元 M 元 元 O O
， PU ， ， O O
并 AD 并 并 O O
承担 VV 承 担 O O
本 DT 本 本 O O
案 NN 案 案 O O
诉讼费 NN 诉 费 O O
。 PU 。 。 O O
本 DT 本 本 O O
报 NN 报 报 O O
记者 NN 记 者 O O
薛飞 NR 薛 飞 O O
城市 NN 城 市 O O
居民 NN 居 民 O O
住宅 NN 住 宅 O O
的 DEG 的 的 O O
通邮 NN 通 邮 O O
问题 NN 问 题 O O
一直 AD 一 直 O O
受到 VV 受 到 O O
人们 NN 人 们 O O
的 DEG 的 的 O O
关注 NN 关 注 O O
， PU ， ， O O
普通 JJ 普 通 O O
老百姓 NN 老 姓 O O
居家 VV 居 家 O O
过 AS 过 过 O O
日子 NN 日 子 O O
离 VV 离 离 O O
不 AD 不 不 O O
了 VV 了 了 O O
各 DT 各 各 O O
种 M 种 种 O O
邮件 NN 邮 件 O O
。 PU 。 。 O O
各 DT 各 各 O O
地 NN 地 地 O O
的 DEG 的 的 O O
建设 NN 建 设 O O
部门 NN 部 门 O O
和 CC 和 和 O O
邮政 NN 邮 政 O O
部门 NN 部 门 O O
作 VV 作 作 O O
了 AS 了 了 O O
不少 CD 不 少 O O
努力 NN 努 力 O O
， PU ， ， O O
以 MSP 以 以 O O
使 VV 使 使 O O
邮件 NN 邮 件 O O
安全 NN 安 全 O O
、 PU 、 、 O O
及时 VA 及 时 O O
地 DEV 地 地 O O
送达 VV 送 达 O O
居民 NN 居 民 O O
手 NN 手 手 O O
中 LC 中 中 O O
。 PU 。 。 O O
记者 NN 记 者 O O
在 P 在 在 O O
内蒙古 NR 内 古 O O
呼和浩特市 NR 呼 市 O O
采访 VV 采 访 O O
时 LC 时 时 O O
发现 VV 发 现 O O
， PU ， ， O O
这里 PN 这 里 O O
的 DEG 的 的 O O
信报箱群 NN 信 群 O O
很 AD 很 很 O O
有 VE 有 有 O O
特色 NN 特 色 O O
。 PU 。 。 O O
在 P 在 在 O O
居民 NN 居 民 O O
住宅区 NN 住 区 O O
， PU ， ， O O
不少 CD 不 少 O O
住户 NN 住 户 O O
或是 CC 或 是 O O
没有 VE 没 有 O O
信报箱 NN 信 箱 O O
， PU ， ， O O
或是 CC 或 是 O O
年久失修 VV 年 修 O O
， PU ， ， O O
给 VV 给 给 O O
邮递员 NN 邮 员 O O
的 DEC 的 的 O O
投递 NN 投 递 O O
带来 VV 带 来 O O
困难 NN 困 难 O O
， PU ， ， O O
而 AD 而 而 O O
居民 NN 居 民 O O
的 DEG 的 的 O O
信报箱 NN 信 箱 O O
一旦 CS 一 旦 O O
损坏 VV 损 坏 O O
， PU ， ， O O
报修 NN 报 修 O O
往往 AD 往 往 O O
十分 AD 十 分 O O
困难 VA 困 难 O O
， PU ， ， O O
常常 AD 常 常 O O
是 VC 是 是 O O
居民 NN 居 民 O O
自己 PN 自 己 O O
动手 VV 动 手 O O
修修 VV 修 修 O O
补补 VV 补 补 O O
， PU ， ， O O
安全 AD 安 全 O O
没有 VE 没 有 O O
保障 NN 保 障 O O
。 PU 。 。 O O
１９９６年 NT １ 年 O O
， PU ， ， O O
呼和浩特市 NR 呼 市 O O
邮电局 NN 邮 局 O O
在 P 在 在 O O
资金 NN 资 金 O O
极其 AD 极 其 O O
紧张 VA 紧 张 O O
的 DEC 的 的 O O
情况 NN 情 况 O O
下 LC 下 下 O O
， PU ， ， O O
拿出 VV 拿 出 O O
６００万 CD ６ 万 O O
元 M 元 元 O O
， PU ， ， O O
建起 VV 建 起 O O
了 AS 了 了 O O
一 CD 一 一 O O
批 M 批 批 O O
信报箱群 NN 信 群 O O
， PU ， ， O O
以 MSP 以 以 O O
提高 VV 提 高 O O
邮件 NN 邮 件 O O
投递 NN 投 递 O O
的 DEG 的 的 O O
准确率 NN 准 率 O O
， PU ， ， O O
方便 VV 方 便 O O
居民 NN 居 民 O O
。 PU 。 。 O O
