本	DT	本	本	NotInSurnameList	76	O
菜	NN	菜	菜	NotInSurnameList	24	O
，	PU	，	，	NotInSurnameList	74	O
两	CD	两	两	NotInSurnameList	59	O
个	M	个	个	NotInSurnameList	79	O
女儿	NN	女	儿	NotInSurnameList	37	O
一	CD	一	一	NotInSurnameList	9	O
个	M	个	个	NotInSurnameList	79	O
上	JJ	上	上	NotInSurnameList	70	O
初	NN	初	初	NotInSurnameList	67	O
中	LC	中	中	NotInSurnameList	67	O
，	PU	，	，	NotInSurnameList	74	O
一	CD	一	一	NotInSurnameList	9	O
个	M	个	个	NotInSurnameList	79	O
上	LC	上	上	NotInSurnameList	70	O
小学	NN	小	学	NotInSurnameList	18	O
。	PU	。	。	NotInSurnameList	53	O
李鹏	NR	李	鹏	InSurnameList	76	B-PER
握	VV	握	握	NotInSurnameList	64	O
着	AS	着	着	NotInSurnameList	44	O
宋	NR	宋	宋	NotInSurnameList	61	B-PER
新	JJ	新	新	NotInSurnameList	36	I-PER
启	VV	启	启	NotInSurnameList	70	I-PER
父母	NN	父	母	NotInSurnameList	40	O
的	DEG	的	的	NotInSurnameList	52	O
手	NN	手	手	NotInSurnameList	41	O
，	PU	，	，	NotInSurnameList	74	O
向	P	向	向	NotInSurnameList	69	O
他们	PN	他	们	NotInSurnameList	33	O
拜年	VV	拜	年	NotInSurnameList	2	O
。	PU	。	。	NotInSurnameList	53	O
他	PN	他	他	NotInSurnameList	33	O
把	BA	把	把	NotInSurnameList	69	O
宋家	NR	宋	家	InSurnameList	1	B-PER
大人	NN	大	人	NotInSurnameList	5	O
小孩	NN	小	孩	NotInSurnameList	40	O
拉到	VV	拉	到	NotInSurnameList	1	O
身边	NN	身	边	NotInSurnameList	36	O
，	PU	，	，	NotInSurnameList	74	O
问起	VV	问	起	NotInSurnameList	64	O
了	AS	了	了	NotInSurnameList	44	O
大人	NN	大	人	NotInSurnameList	5	O
的	DEG	的	的	NotInSurnameList	52	O
工作	NN	工	作	NotInSurnameList	88	O
，	PU	，	，	NotInSurnameList	74	O
问起	VV	问	起	NotInSurnameList	64	O
了	AS	了	了	NotInSurnameList	44	O
孩子	NN	孩	子	NotInSurnameList	40	O
的	DEG	的	的	NotInSurnameList	52	O
学习	NN	学	习	NotInSurnameList	47	O
，	PU	，	，	NotInSurnameList	74	O
问起	VV	问	起	NotInSurnameList	64	O
了	AS	了	了	NotInSurnameList	44	O
两	CD	两	两	NotInSurnameList	59	O
位	M	位	位	NotInSurnameList	79	O
老人	NN	老	人	NotInSurnameList	40	O
的	DEG	的	的	NotInSurnameList	52	O
身体	NN	身	体	NotInSurnameList	49	O
。	PU	。	。	NotInSurnameList	53	O
李鹏	NR	李	鹏	InSurnameList	76	B-PER
向	P	向	向	NotInSurnameList	69	O
宋新	NR	宋	新	InSurnameList	12	B-PER
启	VV	启	启	NotInSurnameList	70	I-PER
询问	VV	询	问	NotInSurnameList	10	O
了	AS	了	了	NotInSurnameList	44	O
养	VV	养	养	NotInSurnameList	28	O
猪	NN	猪	猪	NotInSurnameList	37	O
、	PU	、	、	NotInSurnameList	54	O
贩猪	VV	贩	猪	NotInSurnameList	31	O
的	DEC	的	的	NotInSurnameList	52	O
情况	NN	情	况	NotInSurnameList	88	O
，	PU	，	，	NotInSurnameList	74	O
又	AD	又	又	NotInSurnameList	80	O
向	P	向	向	NotInSurnameList	69	O
北京市	NR	北	市	NotInSurnameList	71	B-LOC
的	DEG	的	的	NotInSurnameList	52	O
负责	VV	负	责	NotInSurnameList	47	O
同志	NN	同	志	NotInSurnameList	78	O
了解	VV	了	解	NotInSurnameList	47	O
了	AS	了	了	NotInSurnameList	44	O
北京	NR	北	京	NotInSurnameList	98	B-LOC
市场	NN	市	场	NotInSurnameList	93	O
肉类	NN	肉	类	NotInSurnameList	31	O
供应	NN	供	应	NotInSurnameList	39	O
情况	NN	情	况	NotInSurnameList	88	O
。	PU	。	。	NotInSurnameList	53	O
他	PN	他	他	NotInSurnameList	33	O
对	P	对	对	NotInSurnameList	69	O
北京市	NR	北	市	NotInSurnameList	71	B-LOC
注意	VV	注	意	NotInSurnameList	46	O
搞好	VV	搞	好	NotInSurnameList	32	O
节日	NN	节	日	NotInSurnameList	95	O
的	DEC	的	的	NotInSurnameList	52	O
市场	NN	市	场	NotInSurnameList	93	O
供应	NN	供	应	NotInSurnameList	39	O
表示	VV	表	示	NotInSurnameList	75	O
满意	NN	满	意	NotInSurnameList	48	O
。	PU	。	。	NotInSurnameList	53	O
李鹏	NR	李	鹏	InSurnameList	76	B-PER
与	P	与	与	NotInSurnameList	83	O
大家	PN	大	家	NotInSurnameList	33	O
说	VV	说	说	NotInSurnameList	75	O
着	AS	着	着	NotInSurnameList	44	O
，	PU	，	，	NotInSurnameList	74	O
聊着	VV	聊	着	NotInSurnameList	1	O
，	PU	，	，	NotInSurnameList	74	O
屋	NN	屋	屋	NotInSurnameList	71	O
内	LC	内	内	NotInSurnameList	67	O
一	CD	一	一	NotInSurnameList	9	O
片	M	片	片	NotInSurnameList	65	O
暖	VA	暖	暖	NotInSurnameList	48	O
融融	VV	融	融	NotInSurnameList	24	O
的	DEC	的	的	NotInSurnameList	52	O
欢乐	NN	欢	乐	NotInSurnameList	20	O
气氛	NN	气	氛	NotInSurnameList	30	O
。	PU	。	。	NotInSurnameList	53	O
李鹏	NR	李	鹏	InSurnameList	76	B-PER
说	VV	说	说	NotInSurnameList	75	O
：	PU	：	：	NotInSurnameList	57	O
“	PU	“	“	NotInSurnameList	60	O
过节	VV	过	节	NotInSurnameList	41	O
了	AS	了	了	NotInSurnameList	44	O
，	PU	，	，	NotInSurnameList	74	O
来	MSP	来	来	NotInSurnameList	67	O
看看	VV	看	看	NotInSurnameList	48	O
乡亲们	NN	乡	们	NotInSurnameList	33	O
，	PU	，	，	NotInSurnameList	74	O
给	P	给	给	NotInSurnameList	69	O
乡亲们	NN	乡	们	NotInSurnameList	33	O
拜	VV	拜	拜	NotInSurnameList	56	O
个	M	个	个	NotInSurnameList	79	O
年	NN	年	年	NotInSurnameList	77	O
，	PU	，	，	NotInSurnameList	74	O
看到	VV	看	到	NotInSurnameList	10	O
你们	PN	你	们	NotInSurnameList	33	O
生活	VV	生	活	NotInSurnameList	49	O
得	DER	得	得	NotInSurnameList	22	O
很	AD	很	很	NotInSurnameList	63	O
好	VA	好	好	NotInSurnameList	84	O
，	PU	，	，	NotInSurnameList	74	O
我	PN	我	我	NotInSurnameList	33	O
很	AD	很	很	NotInSurnameList	63	O
高兴	VA	高	兴	InSurnameList	48	O
。	PU	。	。	NotInSurnameList	53	O
祝	VV	祝	祝	NotInSurnameList	69	O
大家	PN	大	家	NotInSurnameList	33	O
在	P	在	在	NotInSurnameList	55	O
新	VA	新	新	NotInSurnameList	36	O
的	DEC	的	的	NotInSurnameList	52	O
一	CD	一	一	NotInSurnameList	9	O
年	M	年	年	NotInSurnameList	77	O
里	LC	里	里	NotInSurnameList	67	O
，	PU	，	，	NotInSurnameList	74	O
把	BA	把	把	NotInSurnameList	69	O
生产	NN	生	产	NotInSurnameList	29	O
搞好	VV	搞	好	NotInSurnameList	32	O
，	PU	，	，	NotInSurnameList	74	O
让	VV	让	让	NotInSurnameList	69	O
生活	NN	生	活	NotInSurnameList	49	O
水平	NN	水	平	NotInSurnameList	88	O
进一步	AD	进	步	NotInSurnameList	46	O
提高	VV	提	高	NotInSurnameList	32	O
。	PU	。	。	NotInSurnameList	53	O
”	PU	”	”	NotInSurnameList	35	O
随后	AD	随	后	NotInSurnameList	45	O
，	PU	，	，	NotInSurnameList	74	O
李鹏	NR	李	鹏	InSurnameList	76	B-PER
在	P	在	在	NotInSurnameList	55	O
延庆	NR	延	庆	NotInSurnameList	45	B-LOC
还	AD	还	还	NotInSurnameList	80	O
和	P	和	和	NotInSurnameList	54	O
群众	NN	群	众	NotInSurnameList	26	O
一起	AD	一	起	NotInSurnameList	97	O
观看	VV	观	看	NotInSurnameList	8	O
了	AS	了	了	NotInSurnameList	44	O
龙庆峡	NR	龙	峡	InSurnameList	46	B-LOC
冰灯	NN	冰	灯	NotInSurnameList	47	O
和	CC	和	和	NotInSurnameList	54	O
焰火	NN	焰	火	NotInSurnameList	1	O
施放	VV	施	放	InSurnameList	62	O
。	PU	。	。	NotInSurnameList	53	O
图片	NN	图	片	NotInSurnameList	76	O
：	PU	：	：	NotInSurnameList	57	O
１月	NT	１	月	NotInSurnameList	101	O
２８日	NT	２	日	NotInSurnameList	16	O
，	PU	，	，	NotInSurnameList	74	O
李鹏	NR	李	鹏	InSurnameList	76	B-PER
总理	NN	总	理	NotInSurnameList	19	O
来到	VV	来	到	InSurnameList	83	O
京郊	NR	京	郊	NotInSurnameList	71	O
延庆县	NR	延	县	NotInSurnameList	4	B-LOC
走访	VV	走	访	NotInSurnameList	46	O
看望	VV	看	望	NotInSurnameList	32	O
农户	NN	农	户	NotInSurnameList	40	O
，	PU	，	，	NotInSurnameList	74	O
给	P	给	给	NotInSurnameList	69	O
乡亲们	NN	乡	们	NotInSurnameList	33	O
拜年	VV	拜	年	NotInSurnameList	2	O
。	PU	。	。	NotInSurnameList	53	O
这	PN	这	这	NotInSurnameList	68	O
是	VC	是	是	NotInSurnameList	58	O
李鹏	NR	李	鹏	InSurnameList	76	B-PER
总理	NN	总	理	NotInSurnameList	19	O
在	P	在	在	NotInSurnameList	55	O
下屯乡	NR	下	乡	NotInSurnameList	23	B-LOC
小丰营村	NR	小	村	NotInSurnameList	23	B-LOC
农民	NN	农	民	NotInSurnameList	40	O
宋新	NR	宋	新	InSurnameList	12	B-PER
启	VV	启	启	NotInSurnameList	70	I-PER
家	NN	家	家	NotInSurnameList	77	O
做客	VV	做	客	NotInSurnameList	78	O
。	PU	。	。	NotInSurnameList	53	O
（	PU	（	（	NotInSurnameList	90	O
新华社	NR	新	社	NotInSurnameList	90	B-ORG
记者	NN	记	者	NotInSurnameList	98	O
刘建国	NR	刘	国	InSurnameList	1	B-PER
摄	VV	摄	摄	NotInSurnameList	91	O
）	PU	）	）	NotInSurnameList	91	O
本报	NN	本	报	NotInSurnameList	90	O
维也纳	NR	维	纳	NotInSurnameList	14	B-LOC
１月	NT	１	月	NotInSurnameList	101	O
２７日	NT	２	日	NotInSurnameList	16	O
电	NN	电	电	NotInSurnameList	92	O
记者	NN	记	者	NotInSurnameList	98	O
戴	VV	戴	戴	NotInSurnameList	22	B-PER
露	VV	露	露	NotInSurnameList	48	I-PER
、	PU	、	、	NotInSurnameList	54	O
谢湘	NR	谢	湘	InSurnameList	1	B-PER
报道	VV	报	道	NotInSurnameList	75	O
：	PU	：	：	NotInSurnameList	57	O
中国	NR	中	国	NotInSurnameList	71	B-LOC
民族	NN	民	族	NotInSurnameList	99	O
音乐	NN	音	乐	NotInSurnameList	29	O
的	DEG	的	的	NotInSurnameList	52	O
旋律	NN	旋	律	NotInSurnameList	88	O
今晚	NT	今	晚	NotInSurnameList	15	O
首	OD	首	首	NotInSurnameList	9	O
次	M	次	次	NotInSurnameList	65	O
回荡	VV	回	荡	NotInSurnameList	1	O
在	P	在	在	NotInSurnameList	55	O
维也纳	NR	维	纳	NotInSurnameList	14	B-ORG
音乐	NN	音	乐	NotInSurnameList	29	I-ORG
协会	NN	协	会	NotInSurnameList	39	I-ORG
金色	JJ	金	色	InSurnameList	14	O
大厅	NN	大	厅	NotInSurnameList	41	O
。	PU	。	。	NotInSurnameList	53	O
“	PU	“	“	NotInSurnameList	60	O
虎年	NT	虎	年	NotInSurnameList	14	O
春节	NT	春	节	NotInSurnameList	41	O
中国	NR	中	国	NotInSurnameList	71	B-LOC
民族	NN	民	族	NotInSurnameList	99	O
音乐会	NN	音	会	NotInSurnameList	2	O
”	PU	”	”	NotInSurnameList	35	O
在	P	在	在	NotInSurnameList	55	O
中奥	NR	中	奥	NotInSurnameList	27	O
两	CD	两	两	NotInSurnameList	59	O
国	NN	国	国	NotInSurnameList	82	O
国歌声	NN	国	声	NotInSurnameList	1	O
中	LC	中	中	NotInSurnameList	67	O
拉开	VV	拉	开	NotInSurnameList	64	O
帷幕	NN	帷	幕	NotInSurnameList	30	O
。	PU	。	。	NotInSurnameList	53	O
来自	VV	来	自	InSurnameList	55	O
中国	NR	中	国	NotInSurnameList	71	B-ORG
中央	NN	中	央	NotInSurnameList	99	I-ORG
民族	NN	民	族	NotInSurnameList	99	I-ORG
乐团	NN	乐	团	InSurnameList	19	I-ORG
的	DEG	的	的	NotInSurnameList	52	O
７２	CD	７	２	NotInSurnameList	89	O
名	M	名	名	NotInSurnameList	79	O
音乐家	NN	音	家	NotInSurnameList	78	O
在	P	在	在	NotInSurnameList	55	O
指挥	VV	指	挥	NotInSurnameList	39	O
陈燮阳	NR	陈	阳	InSurnameList	38	B-PER
的	DEG	的	的	NotInSurnameList	52	O
率领	NN	率	领	NotInSurnameList	43	O
下	LC	下	下	NotInSurnameList	67	O
，	PU	，	，	NotInSurnameList	74	O
以	P	以	以	NotInSurnameList	69	O
长	AD	长	长	NotInSurnameList	84	O
达	VV	达	达	NotInSurnameList	66	O
３	CD	３	３	NotInSurnameList	89	O
个	M	个	个	NotInSurnameList	79	O
小时	NN	小	时	NotInSurnameList	77	O
的	DEG	的	的	NotInSurnameList	52	O
精彩	JJ	精	彩	NotInSurnameList	20	O
演出	NN	演	出	NotInSurnameList	41	O
，	PU	，	，	NotInSurnameList	74	O
轰动	VV	轰	动	NotInSurnameList	49	O
了	AS	了	了	NotInSurnameList	44	O
这	DT	这	这	NotInSurnameList	68	O
座	M	座	座	NotInSurnameList	65	O
举世闻名	VV	举	名	NotInSurnameList	1	O
的	DEC	的	的	NotInSurnameList	52	O
音乐	NN	音	乐	NotInSurnameList	29	O
圣殿	NN	圣	殿	NotInSurnameList	38	O
。	PU	。	。	NotInSurnameList	53	O
由	P	由	由	NotInSurnameList	55	O
中国	NR	中	国	NotInSurnameList	71	B-ORG
对外	JJ	对	外	NotInSurnameList	81	I-ORG
文化	NN	文	化	InSurnameList	29	I-ORG
交流	NN	交	流	NotInSurnameList	49	I-ORG
协会	NN	协	会	NotInSurnameList	39	I-ORG
和	CC	和	和	NotInSurnameList	54	O
旅欧	JJ	旅	欧	NotInSurnameList	1	O
华人	NN	华	人	InSurnameList	18	O
吴泽洲	NR	吴	洲	NotInSurnameList	37	B-PER
先生	NN	先	生	NotInSurnameList	35	O
大力	AD	大	力	NotInSurnameList	46	O
促成	VV	促	成	NotInSurnameList	64	O
的	DEC	的	的	NotInSurnameList	52	O
这	DT	这	这	NotInSurnameList	68	O
场	M	场	场	NotInSurnameList	65	O
音乐会	NN	音	会	NotInSurnameList	2	O
，	PU	，	，	NotInSurnameList	74	O
受到	VV	受	到	NotInSurnameList	64	O
了	AS	了	了	NotInSurnameList	44	O
中奥	NR	中	奥	NotInSurnameList	27	O
两	CD	两	两	NotInSurnameList	59	O
国	NN	国	国	NotInSurnameList	82	O
元首	NN	元	首	NotInSurnameList	4	O
的	DEG	的	的	NotInSurnameList	52	O
热情	NN	热	情	NotInSurnameList	40	O
关注	VV	关	注	InSurnameList	47	O
。	PU	。	。	NotInSurnameList	53	O
中国	NR	中	国	NotInSurnameList	71	B-LOC
国家	NN	国	家	NotInSurnameList	99	O
主席	NN	主	席	NotInSurnameList	19	O
江泽民	NR	江	民	InSurnameList	76	B-PER
和	CC	和	和	NotInSurnameList	54	O
奥地利	NR	奥	利	NotInSurnameList	71	B-LOC
总统	NN	总	统	NotInSurnameList	4	O
克莱斯蒂尔	NR	克	尔	NotInSurnameList	15	B-PER
都	AD	都	都	NotInSurnameList	80	O
在	P	在	在	NotInSurnameList	55	O
音乐会	NN	音	会	NotInSurnameList	2	O
开幕	VV	开	幕	NotInSurnameList	8	O
之前	LC	之	前	NotInSurnameList	67	O
预祝	VV	预	祝	NotInSurnameList	69	O
演出	VV	演	出	NotInSurnameList	41	O
成功	NN	成	功	InSurnameList	20	O
。	PU	。	。	NotInSurnameList	53	O
热烈	AD	热	烈	NotInSurnameList	20	O
欢快	VA	欢	快	NotInSurnameList	20	O
的	DEC	的	的	NotInSurnameList	52	O
春节	NN	春	节	NotInSurnameList	41	O
序曲	NN	序	曲	NotInSurnameList	2	O
与	CC	与	与	NotInSurnameList	83	O
点缀	VV	点	缀	NotInSurnameList	1	O
四壁	NN	四	壁	NotInSurnameList	1	O
的	DEC	的	的	NotInSurnameList	52	O
红色	JJ	红	色	NotInSurnameList	36	O
鲜花	NN	鲜	花	NotInSurnameList	40	O
为	VC	为	为	NotInSurnameList	66	O
今晚	NT	今	晚	NotInSurnameList	15	O
的	DEG	的	的	NotInSurnameList	52	O
金色	JJ	金	色	InSurnameList	14	O
大厅	NN	大	厅	NotInSurnameList	41	O
烘托	VV	烘	托	NotInSurnameList	1	O
出	VV	出	出	NotInSurnameList	44	O
浓郁	VA	浓	郁	NotInSurnameList	43	O
的	DEC	的	的	NotInSurnameList	52	O
中国	NR	中	国	NotInSurnameList	71	B-LOC
节日	NN	节	日	NotInSurnameList	95	O
喜气洋洋	VV	喜	洋	NotInSurnameList	48	O
的	DEC	的	的	NotInSurnameList	52	O
氛围	NN	氛	围	NotInSurnameList	30	O
。	PU	。	。	NotInSurnameList	53	O
古曲	NN	古	曲	InSurnameList	1	O
《	PU	《	《	NotInSurnameList	61	O
大胡笳	NN	大	笳	NotInSurnameList	1	O
》	PU	》	》	NotInSurnameList	35	O
、	PU	、	、	NotInSurnameList	54	O
《	PU	《	《	NotInSurnameList	61	O
春江	NR	春	江	NotInSurnameList	28	O
花	NN	花	花	NotInSurnameList	48	O
月夜	NN	月	夜	NotInSurnameList	1	O
》	PU	》	》	NotInSurnameList	35	O
、	PU	、	、	NotInSurnameList	54	O
《	PU	《	《	NotInSurnameList	61	O
霸王	NN	霸	王	NotInSurnameList	28	O
卸甲	NN	卸	甲	NotInSurnameList	37	O
》	PU	》	》	NotInSurnameList	35	O
，	PU	，	，	NotInSurnameList	74	O
民间	NN	民	间	NotInSurnameList	29	O
乐曲	NN	乐	曲	InSurnameList	49	O
《	PU	《	《	NotInSurnameList	61	O
百	CD	百	百	NotInSurnameList	89	O
鸟	NN	鸟	鸟	NotInSurnameList	77	O
朝	NN	朝	朝	NotInSurnameList	41	O
凤	NN	凤	凤	NotInSurnameList	1	O
》	PU	》	》	NotInSurnameList	35	O
、	PU	、	、	NotInSurnameList	54	O
《	PU	《	《	NotInSurnameList	61	O
鹧鸪	NN	鹧	鸪	NotInSurnameList	1	O
飞	VV	飞	飞	NotInSurnameList	42	O
》	PU	》	》	NotInSurnameList	35	O
、	PU	、	、	NotInSurnameList	54	O
《	PU	《	《	NotInSurnameList	61	O
赛	NN	赛	赛	NotInSurnameList	27	O
龙	NN	龙	龙	NotInSurnameList	39	O
夺	VV	夺	夺	NotInSurnameList	23	O
锦	NN	锦	锦	NotInSurnameList	37	O
》	PU	》	》	NotInSurnameList	35	O
、	PU	、	、	NotInSurnameList	54	O
《	PU	《	《	NotInSurnameList	61	O
寒鸭	NN	寒	鸭	NotInSurnameList	1	O
戏水	NN	戏	水	NotInSurnameList	1	O
》	PU	》	》	NotInSurnameList	35	O
，	PU	，	，	NotInSurnameList	74	O
由	P	由	由	NotInSurnameList	55	O
中国	NR	中	国	NotInSurnameList	71	B-LOC
作曲家	NN	作	家	NotInSurnameList	25	O
创作	NN	创	作	NotInSurnameList	49	O
或	CC	或	或	NotInSurnameList	97	O
改编	VV	改	编	NotInSurnameList	95	O
的	DEC	的	的	NotInSurnameList	52	O
《	PU	《	《	NotInSurnameList	61	O
二	CD	二	二	NotInSurnameList	59	O
泉	NN	泉	泉	NotInSurnameList	1	O
映	VV	映	映	NotInSurnameList	61	O
月	NN	月	月	NotInSurnameList	7	O
》	PU	》	》	NotInSurnameList	35	O
、	PU	、	、	NotInSurnameList	54	O
《	PU	《	《	NotInSurnameList	61	O
茉莉	NN	茉	莉	NotInSurnameList	1	O
花	NN	花	花	NotInSurnameList	48	O
》	PU	》	》	NotInSurnameList	35	O
、	PU	、	、	NotInSurnameList	54	O
《	PU	《	《	NotInSurnameList	61	O
瑶族	NN	瑶	族	NotInSurnameList	99	O
舞曲	NN	舞	曲	NotInSurnameList	1	O
》	PU	》	》	NotInSurnameList	35	O
等	ETC	等	等	NotInSurnameList	21	O
，	PU	，	，	NotInSurnameList	74	O
展示	VV	展	示	NotInSurnameList	32	O
了	AS	了	了	NotInSurnameList	44	O
中国	NR	中	国	NotInSurnameList	71	B-LOC
民族	NN	民	族	NotInSurnameList	99	O
音乐	NN	音	乐	NotInSurnameList	29	O
并不	AD	并	不	NotInSurnameList	87	O
逊色	VV	逊	色	NotInSurnameList	18	O
于	P	于	于	NotInSurnameList	83	O
西洋	NN	西	洋	NotInSurnameList	1	O
音乐	NN	音	乐	NotInSurnameList	29	O
的	DEG	的	的	NotInSurnameList	52	O
丰富	JJ	丰	富	NotInSurnameList	20	O
表现力	NN	表	力	NotInSurnameList	30	O
，	PU	，	，	NotInSurnameList	74	O
赢得	VV	赢	得	NotInSurnameList	64	O
了	AS	了	了	NotInSurnameList	44	O
全	DT	全	全	NotInSurnameList	85	O
场	M	场	场	NotInSurnameList	65	O
观众	NN	观	众	NotInSurnameList	40	O
兴奋	VA	兴	奋	NotInSurnameList	48	O
而	CC	而	而	NotInSurnameList	87	O
惊喜	VA	惊	喜	NotInSurnameList	48	O
的	DEC	的	的	NotInSurnameList	52	O
掌声	NN	掌	声	NotInSurnameList	30	O
。	PU	。	。	NotInSurnameList	53	O
指挥	NN	指	挥	NotInSurnameList	39	O
陈燮阳	NR	陈	阳	InSurnameList	38	B-PER
在	P	在	在	NotInSurnameList	55	O
雷鸣	NN	雷	鸣	InSurnameList	12	O
海啸	NN	海	啸	NotInSurnameList	1	O
般	VA	般	般	NotInSurnameList	70	O
的	DEC	的	的	NotInSurnameList	52	O
掌声	NN	掌	声	NotInSurnameList	30	O
中	LC	中	中	NotInSurnameList	67	O
返场	VV	返	场	NotInSurnameList	1	O
加演	VV	加	演	NotInSurnameList	1	O
了	AS	了	了	NotInSurnameList	44	O
《	PU	《	《	NotInSurnameList	61	O
北京	NR	北	京	NotInSurnameList	98	B-LOC
喜讯	NN	喜	讯	NotInSurnameList	75	O
到	VV	到	到	NotInSurnameList	83	O
边寨	NN	边	寨	InSurnameList	1	O
》	PU	》	》	NotInSurnameList	35	O
、	PU	、	、	NotInSurnameList	54	O
《	PU	《	《	NotInSurnameList	61	O
拉德斯基	NR	拉	基	NotInSurnameList	1	O
进行曲	NN	进	曲	NotInSurnameList	42	O
》	PU	》	》	NotInSurnameList	35	O
等	ETC	等	等	NotInSurnameList	21	O
四	CD	四	四	NotInSurnameList	59	O
支	M	支	支	NotInSurnameList	79	O
名曲	NN	名	曲	NotInSurnameList	18	O
。	PU	。	。	NotInSurnameList	53	O
近	AD	近	近	NotInSurnameList	61	O
２０００	CD	２	０	NotInSurnameList	89	O
人	NN	人	人	NotInSurnameList	78	O
观看	VV	观	看	NotInSurnameList	8	O
了	AS	了	了	NotInSurnameList	44	O
这	DT	这	这	NotInSurnameList	68	O
场	M	场	场	NotInSurnameList	65	O
激动	VV	激	动	NotInSurnameList	84	O
人心	NN	人	心	NotInSurnameList	49	O
的	DEC	的	的	NotInSurnameList	52	O
音乐会	NN	音	会	NotInSurnameList	2	O
，	PU	，	，	NotInSurnameList	74	O
其中	NN	其	中	NotInSurnameList	94	O
包括	VV	包	括	InSurnameList	69	O
４００多	CD	４	多	NotInSurnameList	9	O
名	M	名	名	NotInSurnameList	79	O
自费	AD	自	费	NotInSurnameList	40	O
随团	AD	随	团	NotInSurnameList	1	O
来访	VV	来	访	InSurnameList	15	O
的	DEC	的	的	NotInSurnameList	52	O
中国	NR	中	国	NotInSurnameList	71	B-LOC
乐迷	NN	乐	迷	InSurnameList	78	O
和	CC	和	和	NotInSurnameList	54	O
数百	CD	数	百	NotInSurnameList	89	O
名	M	名	名	NotInSurnameList	79	O
执著	JJ	执	著	NotInSurnameList	20	O
地站	NN	地	站	NotInSurnameList	1	O
至	VV	至	至	NotInSurnameList	83	O
终场	VV	终	场	NotInSurnameList	77	O
的	DEC	的	的	NotInSurnameList	52	O
奥地利	NR	奥	利	NotInSurnameList	71	B-LOC
观众	NN	观	众	NotInSurnameList	40	O
。	PU	。	。	NotInSurnameList	53	O
奥地利	NR	奥	利	NotInSurnameList	71	B-LOC
前	JJ	前	前	NotInSurnameList	67	O
总统	NN	总	统	NotInSurnameList	4	O
瓦尔德	NR	瓦	德	NotInSurnameList	1	B-PER
海姆	NR	海	姆	NotInSurnameList	1	I-PER
、	PU	、	、	NotInSurnameList	54	O
联邦	NN	联	邦	NotInSurnameList	99	O
议会	NN	议	会	NotInSurnameList	4	O
议长	NN	议	长	NotInSurnameList	15	O
路德	NR	路	德	InSurnameList	1	B-PER
维希	NR	维	希	NotInSurnameList	1	I-PER
毕林格	NR	毕	格	InSurnameList	1	I-PER
等	ETC	等	等	NotInSurnameList	21	O
出席	VV	出	席	NotInSurnameList	8	O
了	AS	了	了	NotInSurnameList	44	O
音乐会	NN	音	会	NotInSurnameList	2	O
。	PU	。	。	NotInSurnameList	53	O
本	DT	本	本	NotInSurnameList	76	O
报	NN	报	报	NotInSurnameList	90	O
记者	NN	记	者	NotInSurnameList	98	O
王行增	NR	王	增	InSurnameList	1	B-PER
王君	NR	王	君	InSurnameList	34	B-PER
超	VV	超	超	NotInSurnameList	51	I-PER
除夕	NN	除	夕	NotInSurnameList	31	O
之	DEG	之	之	NotInSurnameList	21	O
夜	NN	夜	夜	NotInSurnameList	18	O
，	PU	，	，	NotInSurnameList	74	O
正	AD	正	正	NotInSurnameList	87	O
当	P	当	当	NotInSurnameList	69	O
千家万户	NN	千	户	NotInSurnameList	33	O
围坐	VV	围	坐	NotInSurnameList	58	O
电视机	NN	电	机	NotInSurnameList	7	O
前	LC	前	前	NotInSurnameList	67	O
观看	VV	观	看	NotInSurnameList	8	O
中央	NN	中	央	NotInSurnameList	99	B-ORG
电视台	NN	电	台	NotInSurnameList	19	I-ORG
春节	NN	春	节	NotInSurnameList	41	O
文艺	NN	文	艺	InSurnameList	29	O
晚会	NN	晚	会	NotInSurnameList	12	O
的	DEC	的	的	NotInSurnameList	52	O
时候	NN	时	候	InSurnameList	30	O
，	PU	，	，	NotInSurnameList	74	O
在	P	在	在	NotInSurnameList	55	O
河北省	NR	河	省	NotInSurnameList	71	B-LOC
张北县	NR	张	县	InSurnameList	71	B-LOC
大河乡	NR	大	乡	NotInSurnameList	99	B-LOC
乱石山村	NR	乱	村	NotInSurnameList	26	B-LOC
，	PU	，	，	NotInSurnameList	74	O
一	CD	一	一	NotInSurnameList	9	O
场	M	场	场	NotInSurnameList	65	O
别开生面	VV	别	面	NotInSurnameList	1	O
的	DEC	的	的	NotInSurnameList	52	O
晚会	NN	晚	会	NotInSurnameList	12	O
?	PU	?	?	NotInSurnameList	100	O
?	PU	?	?	NotInSurnameList	100	O
?	PU	?	?	NotInSurnameList	100	O
张北	NR	张	北	InSurnameList	23	B-LOC
灾区	NN	灾	区	NotInSurnameList	23	O
军民	NN	军	民	NotInSurnameList	25	O
春节	NN	春	节	NotInSurnameList	41	O
联欢	NN	联	欢	NotInSurnameList	8	O
晚会	NN	晚	会	NotInSurnameList	12	O
正在	AD	正	在	NotInSurnameList	97	O
进行	VV	进	行	NotInSurnameList	64	O
。	PU	。	。	NotInSurnameList	53	O
坝上	NN	坝	上	NotInSurnameList	36	O
的	DEG	的	的	NotInSurnameList	52	O
冬夜	NN	冬	夜	NotInSurnameList	1	O
，	PU	，	，	NotInSurnameList	74	O
气温	NN	气	温	NotInSurnameList	97	O
已经	AD	已	经	NotInSurnameList	97	O
降到	VV	降	到	NotInSurnameList	6	O
